id	modified	license	rightsHolder	bibliographicCitation	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	dynamicProperties	occurrenceID	catalogNumber	recordedBy	individualCount	sex	lifeStage	georeferenceVerificationStatus	preparations	associatedReferences	associatedTaxa	occurrenceRemarks	previousIdentifications	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	habitat	samplingProtocol	locationID	country	countryCode	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	identificationID	identificationQualifier	typeStatus	identifiedBy	taxonID	scientificNameID	acceptedNameUsageID	originalNameUsageID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	vernacularName	taxonomicStatus	nomenclaturalStatus
0032115f69bd8ac5c76296febdb9b94d	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	374	748	0032115f69bd8ac5c76296febdb9b94d	SNM	C	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Statens Naturhistoriske Museum	HumanObservation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 25/01/2005 06:58:02 p.m.	0032115f69bd8ac5c76296febdb9b94d	NO DISPONIBLE	Hartweg					Herborizado	Benth. 1842. Plantas Hartwegianas imprimis Mexicanas. 55. G. Pamplin, London.				423		00:00:00								564	MEXICO	MX	VERACRUZ DE IGNACIO DE LA LLAVE	HUATUSCO	Huatusco (Huasca)	0	0		0	0		19.1958333	-96.9541667		80	19 11 45 N	96 57 15 W	grados minutos segundos				Mapa, Guía roji, 1:1 000 000		269		Sintipo	NO DISPONIBLE	ce05bf1598c6dc47a3cb57aba324573e	21014			Quercus (Quercus) alamo	Quercus (Quercus)  calophylla	Quercus		Valencia-A., 2004		1842	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	alamo		especie	Benth., 1842	encino de asta	sinónimo	
0060ad765406c65ce46d6963350a5029	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	2227	5017	0060ad765406c65ce46d6963350a5029	BSM	M	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Botanische Staatssammlung München	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 27/01/2005 06:10:24 p.m.	0060ad765406c65ce46d6963350a5029	NO DISPONIBLE	Endl.					Herborizado	Trel. 1924. The American Oaks. Memoirs of the National Academy of Sciences. In: J. Cramer et H. K. Swann. 20:62. Government Printing Office. Washington, USA.				1357		00:00:00								249	MEXICO	MX	MICHOACAN DE OCAMPO	ARIO	El Chuen, Ario de Rosales	2000	0		0	0		19.2088889	-101.6855556		90	19 12 32 N	101 41 8 W	grados minutos segundos				Mapa, Guía roji, 1:600 000		61		Holotipo	NO DISPONIBLE	6e80cb83609c1bb8a7b408af2c44bcc3	20891			Quercus (Quercus) panduriformis	Quercus (Quercus)  obtusata	Quercus		Valencia-A., Flores-Franco, Jiménez-Ramírez & Mora-Jarvio, 2017		1924	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	panduriformis		especie	Trel., 1924	bellota, chilillo, encinilla, encino, encino blanco, encino chino, encino negro, encino prieto, encino roble, encino roble amarillo, encino rojo, roble, roble prieto	sinónimo	
0078f1dfe4489c8a8961ed7ef4c52d55	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	128	368	0078f1dfe4489c8a8961ed7ef4c52d55	HU	GH	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Harvard University	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 16/06/2005 07:17:11 p.m.	0078f1dfe4489c8a8961ed7ef4c52d55	NO DISPONIBLE	Bourgeau						Trel. 1924. The American Oaks. Memoirs of the National Academy of Sciences. In: J. Cramer et H. K. Swann. 20:165. Government Printing Office. Washington, USA.				1013		00:00:00								161	MEXICO				Valle de México	0	0		0	0						99 99 99 N ; 99 99 99 N	999 99 99 W ; 999 99 99 W	grados minutos segundos						463		Holotipo	NO DISPONIBLE	e393a75307826f8146c13c827bda4257	21144			Quercus (Quercus) tlapuxahuensis var. obconica	Quercus (Quercus)  laurina	Quercus		Valencia-Avalos & Flores-Franco, 2006		1924	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus; tlapuxahuensis	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	tlapuxahuensis	obconica	variedad	Trel., 1924	capulincillo, chilillo, chiquinib (Tsotsil), encinillo, encino, encino amarillo, encino blanco, encino capulincillo, encino chino, encino colorado, encino dorado, encino jarillo, encino laurel, encino laurelillo, encino liso, encino manzanillo, encino nechilahue, encino pepitillo, encino prieto, encino roble, encino rojo, encino xicalahua, escobillo, laurelillo, manzanillo, nanyamai (Zoque), peinecillo, roble	sinónimo	
02416239ebeee15bd408f54aec031e38	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	225	514	02416239ebeee15bd408f54aec031e38	BGBM	B	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Botanischer Garten und Botanisches Museum Berlin-Dahlem	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 26/06/2005 11:16:22 p.m.	02416239ebeee15bd408f54aec031e38	NO DISPONIBLE	Niederl.						Trel. 1924. The American Oaks. Memoirs of the National Academy of Sciences. In: J. Cramer et H. K. Swann. 20:59. Government Printing Office. Washington, USA.				NO DISPONIBLE	1898-06-09	00:00:00	160		1898	6	9			293	EL SALVADOR	SV			Volcán de San Salvador	2300	0		0	0		13.7580556	-89.3022222			13 45 29 N	89 18 8 W	grados minutos segundos				Mapa, MIV, 1:1 000 000		365		Holotipo	NO DISPONIBLE	980b26612e3e1ec6ce09884777ea60d8	21256			Quercus (Quercus) arachnoidea	Quercus (Quercus)  arachnoidea	Quercus		Valencia-A., 2004		1924	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	arachnoidea		especie	Trel., 1924		aceptado	
02842c18effd42b96dea1ce5f9081885	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	214	502	02842c18effd42b96dea1ce5f9081885	RJB-CSIC	MA	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Real Jardín Botánico, Consejo Superior de Investigaciones Científicas	HumanObservation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 16/01/2005 03:49:42 a.m.	02842c18effd42b96dea1ce5f9081885	232908	Nee					Herborizado	Née. 1801. Descripciones de varias especies nuevas de encina (Quercus de Linneo). Anales de Ciencias Naturales. 3:271. Madrid, España.				NO DISPONIBLE		00:00:00								20	MEXICO	MX	NUEVO LEON	MONTERREY	Monterrey	650	0		0	0		25.6513889	-100.2688889		50	25 39 5 N	100 16 8 W	grados minutos segundos				Mapa, SCT, 1:800 000		151		NO APLICA	NO DISPONIBLE	8084a00c72a82e0650c755073549a6d9	20835			Quercus (Quercus) agrifolia	Quercus (Quercus)  agrifolia	Quercus		Valencia-A., 2004		1801	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	agrifolia		especie	Née, 1801	encino verde	aceptado	
02ab37d3abbc9d8ed423f1c2929dcdaa	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	225	514	02ab37d3abbc9d8ed423f1c2929dcdaa	BGBM	B	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Botanischer Garten und Botanisches Museum Berlin-Dahlem	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 14/01/2005 12:15:31 a.m.	02ab37d3abbc9d8ed423f1c2929dcdaa	NO DISPONIBLE	Endl.					Herborizado	Trel. 1924. The American Oaks. Memoirs of the National Academy of Sciences. In: J. Cramer et H. K. Swann. 20:179. Government Printing Office. Washington, USA.				1355		00:00:00								49	MEXICO	MX	MICHOACAN DE OCAMPO	ARIO	Ario de Rosales, Aroparícuaro	2000	0		0	0		19.2088889	-101.6855556		90	19 12 32 N	101 41 8 W	grados minutos segundos				Mapa, Guía roji, 1:600 000		179		Holotipo	NO DISPONIBLE	f4beb68d77af1e3507c9e02f699e5220	20867			Quercus (Quercus) rossii	Quercus (Quercus)  castanea	Quercus		Valencia-A., Flores-Franco, Jiménez-Ramírez & Mora-Jarvio, 2017		1924	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	rossii		especie	Trel., 1924	aguacatillo, capulincillo, chaparral, encinillo, encino, encino amarillo, encino blanco, encino capulincillo, encino chaparro, encino chino, encino colorado, encino de hasta, encino dorado, encino laurelillo, encino manzano, encino negro, encino prieto, encino roble, encino rojo, encino rosillo, manzanillo, palo chino, palo colorado, roble, tlatic jaucuitl (Náhuatl)	sinónimo	
02af275a6a3a77d7666aea1d6dc2300e	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	127	367	02af275a6a3a77d7666aea1d6dc2300e	JCJB	G	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Conservatoire et Jardin Botanique de la Vie de Genève	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 21/06/2005 02:21:33 a.m.	02af275a6a3a77d7666aea1d6dc2300e	NO DISPONIBLE	Warscewicz						Trel. 1924. The American Oaks. Memoirs of the National Academy of Sciences. In: J. Cramer et H. K. Swann. 20:153. Government Printing Office. Washington, USA.				25		00:00:00								156	GUATEMALA				Sin localidad	0	0		0	0				WGS84		99 99 99 N ; 99 99 99 N	999 99 99 W ; 999 99 99 W	grados minutos segundos						104		Holotipo	NO DISPONIBLE	009ac6a50e5796746d50493541a51f88	21207			Quercus (Quercus) correpta	Quercus (Quercus)  sapotifolia	Quercus		Valencia-A., 2004		1924	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	correpta		especie	Trel., 1924	encino, encino blanco, encino colorado, encino duela, quebracho, roble, zapotillo	sinónimo	
0438e6ee81e39f7a2503ebc8eedf689a	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	225	514	0438e6ee81e39f7a2503ebc8eedf689a	BGBM	B	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Botanischer Garten und Botanisches Museum Berlin-Dahlem	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 24/01/2005 06:38:33 p.m.	0438e6ee81e39f7a2503ebc8eedf689a	NO DISPONIBLE	Schiede	1				Herborizado	Schltdl. & Cham. 1830. Plantarum mexicanarum a cel. viris Schiede et Deppe collectarum recensio brevis. Linnaea. 5:78				15		00:00:00								139	MEXICO	MX	VERACRUZ DE IGNACIO DE LA LLAVE	XALAPA	JALAPA	0	0		0	0		19.5688889	-96.9480556		80	19 34 8 N	96 56 53 W	grados minutos segundos				Mapa, Guía Roji, 1: 1000 000		242		Holotipo	NO DISPONIBLE	6dfbf27ee2fd6f1b3d6df57e7c49a70d	21006			Quercus (Quercus) lancifolia	Quercus (Quercus)  lancifolia	Quercus		Valencia-A. & Coombes, 2020		1830	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	lancifolia		especie	Schltdl. & Cham., 1830	encino, encino blanco, encino rojo, roble	aceptado	
05201b2466ffff11c6e39d65714c1ce0	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	348	703	05201b2466ffff11c6e39d65714c1ce0	NMNH-SI	US	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	National Museum of Natural History, Smithsonian Institution	HumanObservation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 03/10/2005 08:31:45 p.m.	05201b2466ffff11c6e39d65714c1ce0	55158	Rose						Trel. 1924. The American Oaks. Memoirs of the National Academy of Sciences. In: J. Cramer et H. K. Swann. 20:89. Government Printing Office. Washington, USA.				NO DISPONIBLE	1897-08-10	00:00:00	222		1897	8	10			484	MEXICO	MX	NAYARIT	TEPIC	SANTA TERESA	0	0		0	0		21.5	-104.885		80	21 30 0 N	104 53 6 W	grados minutos segundos				Mapa, Patria, 1:500 000		297		Holotipo	NO DISPONIBLE	3fa297e8b9d2ba2de318b992939afc65	21310			Quercus (Quercus) bipedalis	Quercus (Quercus)  laeta	Quercus		Valencia-A., Flores-Franco, Jiménez-Ramírez & Mora-Jarvio, 2017		1924	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	bipedalis		especie	Trel., 1924	chaparro, encino, encino algodoncillo, encino blanco, encino chaparro, encino chino, encino colorado, encino prieto, encino rojo, palo blanco, palo chino, roble	sinónimo	
0580d5c32e937cdfb85a1762bcf1489e	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	374	748	0580d5c32e937cdfb85a1762bcf1489e	SNM	C	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Statens Naturhistoriske Museum	HumanObservation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 12/10/2005 01:47:45 a.m.	0580d5c32e937cdfb85a1762bcf1489e	90/83/404	Liebm.						Wenzig. 1884. Die Eichenarten Amerika`s Neu bearbeitet. Jahrbuch des Koniglichen Botanischen Museums zu Berlin. 3				3518	1841-09	00:00:00			1841	9				187	MEXICO	MX	VERACRUZ DE IGNACIO DE LA LLAVE	ALPATLAHUAC	radices montis Orizabae loco Alpatlahua	2250	0		0	0		19.1166667	-97.1		80	19 7 0 N	97 6 0 W	grados minutos segundos				Literatura		470		Holotipo	NO DISPONIBLE	0456d76a7db0fc33daf4a3f481d0e609	21295			Quercus (Quercus) laurina var. major	Quercus (Quercus)  laurina	Quercus		Valencia-A., Flores-Franco, Jiménez-Ramírez & Mora-Jarvio, 2017		1884	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus; laurina	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	laurina	major	variedad	(A. DC.) Wenz., 1884	capulincillo, chilillo, chiquinib (Tsotsil), encinillo, encino, encino amarillo, encino blanco, encino capulincillo, encino chino, encino colorado, encino dorado, encino jarillo, encino laurel, encino laurelillo, encino liso, encino manzanillo, encino nechilahue, encino pepitillo, encino prieto, encino roble, encino rojo, encino xicalahua, escobillo, laurelillo, manzanillo, nanyamai (Zoque), peinecillo, roble	sinónimo	
0653cd77d72a902511b9621c85ead5e6	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	348	703	0653cd77d72a902511b9621c85ead5e6	NMNH-SI	US	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	National Museum of Natural History, Smithsonian Institution	HumanObservation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 30/11/2005 01:08:06 a.m.	0653cd77d72a902511b9621c85ead5e6	569153	Nelson						Trel. 1924. The American Oaks. Memoirs of the National Academy of Sciences. In: J. Cramer et H. K. Swann. 20. Government Printing Office. Washington, USA.				533		00:00:00								607	MEXICO	MX	OAXACA	SAN JUAN BAUTISTA CUICATLAN	San Miguel Albarrados	1560	0		0	0		17.6916667	-97.1416667		90	17 41 99 N	97 8 99 W	grados minutos segundos				, Geolocate		447		Isotipo	NO DISPONIBLE	8e00522b89c6f33b52ffbd6dd62b34e6	21125			Quercus (Quercus) grahamii var. nelsoni	Quercus (Quercus)  acutifolia	Quercus		Valencia-A., Flores-Franco & Jiménez-Ramírez, 2015		1924	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus; grahamii	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	grahamii	nelsoni	variedad	Trel., 1924	ahoatl (Náhuatl), ahuate (Náhuatl), chiquilín, chiquinib (Tsotsil), chícharo, encino, encino blanco, encino chino, encino colorado, encino de asta, encino de duela, encino duela, encino laurelillo, encino negro, encino pepitillo, encino roble, encino roble amarillo, encino rojo, encino rosillo, encino saucillo, encino teposcohuite, escobillo, laurelillo, picudo, roble	sinónimo	
065a409765db344c4959b5a08a3e86e6	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	95	625	065a409765db344c4959b5a08a3e86e6	MNHN	P	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Muséum National d'Histoire Naturelle	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 17/01/2005 06:51:59 p.m.	065a409765db344c4959b5a08a3e86e6	NO DISPONIBLE	Bonpl.					Herborizado	Humboldt & Bonpland. 1809. Plantes Êquinoxiales. In: Tubingue, Chez J. G. Gotta. 2:47. A Paris, Francia.				NO DISPONIBLE		00:00:00								95	MEXICO	MX	HIDALGO	ACTOPAN	near of Actopan	0	0		0	0		20.2819444	-98.9422222		80	20 16 55 N	98 56 32 W	grados minutos segundos				Mapa, Guía roji, 1:400 000		153		Holotipo	NO DISPONIBLE	7f6e6218c07f869befa5280b6a441169	20850			Quercus (Quercus) stipularis	Quercus (Quercus)  crassifolia	Quercus		Valencia-A., Flores-Franco, Jiménez-Ramírez & Mora-Jarvio, 2017		1809	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	stipularis		especie	Humb. & Bonpl., 1809	bachté (Tsotsil), bochilté (Tsotsil), bochiv (Tsotsil), cantulán (Tsotsil), cucharilla, encino, encino blanco, encino colorado, encino hojasasco, encino pepitillo, encino prieto, encino roble, encino rojo, encino tecomate, encino tesmolillo, encino verde, hoja ancha, hoja de encino, hojarasca, jicarillo, quebracho, roble, roble blanco, yavnal jit'e (Tsotsil)	sinónimo	
066f141edde097a8b24a5f82be5f8d4f	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	304	652	066f141edde097a8b24a5f82be5f8d4f	RBG	K	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Royal Botanic Gardens, Kew	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 28/06/2005 03:15:59 a.m.	066f141edde097a8b24a5f82be5f8d4f	NO DISPONIBLE	Fendler						Liebm. 1854. Om Egeslaegten i America. Oversight Kongelige danske Videnskabernes Selskabs Forhandlingar. (5 y 6):170. Alemania.				805		00:00:00								446	ESTADOS UNIDOS DE AMERICA	US	NEW MEXICO		Santa Fé	0	0		0	0		36.1333333	-106.55			36 8 0 N	106 33 0 W	grados minutos segundos				, Geolocate		414		Holotipo	NO DISPONIBLE	5c03fb59c9c106adb895609800548cb9	21276			Quercus (Quercus) x fendleri	Quercus (Quercus)  x undulata	Quercus		Valencia-A., 2004		1854	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	x fendleri		especie	Liebm., 1854		sinónimo	
067d6dc3d7922e2674cc70e2a0128ea4	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	374	748	067d6dc3d7922e2674cc70e2a0128ea4	SNM	C	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Statens Naturhistoriske Museum	HumanObservation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 25/01/2005 07:19:16 p.m.	067d6dc3d7922e2674cc70e2a0128ea4	NO DISPONIBLE	Bourgeau					Herborizado	Trel. 1924. The American Oaks. Memoirs of the National Academy of Sciences. In: J. Cramer et H. K. Swann. 20:176. Government Printing Office. Washington, USA.				1865		00:00:00								165	MEXICO	MX	MEXICO	NAUCALPAN DE JUAREZ	San Nicolas, Valle de México	0	0		0	0		19.5311111	-99.3461111		80	19 31 52 N	99 20 46 W	grados minutos segundos				Mapa, Guía roji, 1:400 000		255		Isotipo	NO DISPONIBLE	8ddec4c8b59f1ad267f5bda3f2488ea7	20862			Quercus (Quercus) axillaris	Quercus (Quercus)  castanea	Quercus		Valencia-A., Flores-Franco, Jiménez-Ramírez & Mora-Jarvio, 2017		1924	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	axillaris		especie	E. Fourn. ex Trel., 1924	aguacatillo, capulincillo, chaparral, encinillo, encino, encino amarillo, encino blanco, encino capulincillo, encino chaparro, encino chino, encino colorado, encino de hasta, encino dorado, encino laurelillo, encino manzano, encino negro, encino prieto, encino roble, encino rojo, encino rosillo, manzanillo, palo chino, palo colorado, roble, tlatic jaucuitl (Náhuatl)	sinónimo	
06ccea34c2ca2d2224c8a1fff455baf0	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	1975	4240	06ccea34c2ca2d2224c8a1fff455baf0	MNHAS	MSE	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Montrose Natural History & Antiquarian Society	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 11/01/2005 07:27:40 p.m.	06ccea34c2ca2d2224c8a1fff455baf0	NO DISPONIBLE	Sinclair					Herborizado	Hook. & Arn. 1841. The Botany of Captain Beechey´s Voyage    The Botany of Captain Beechey´s Voyage  The Botany of Captain Beechey´s Voyage  . In: Henry G. Bohn. Londres, Reino Unido.				1845		00:00:00								43	MEXICO	MX	NAYARIT	TEPIC	entre San Blas y Tepic	0	0		0	0		21.5	-104.885		80	21 30 0 N	104 53 6 W	grados minutos segundos				Mapa, Patria, 1:500 000		172		Holotipo	NO DISPONIBLE	b2acd90a80ad76587dcd2baa70d9325d	20809			Quercus (Quercus) aristata	Quercus (Quercus)  aristata	Quercus		Valencia-A., 2004		1841	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	aristata		especie	Hook. & Arn., 1841	encino, encino manzano, encino prieto, palo colorado	aceptado	
